id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2833,0.0,0.0,0.0,0.0,8.0,245.0,0.1,0.120833333,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
2834,0.0,0.0,0.0,0.0,14.0,803.0,0.046153846,0.05,0.0,0.0,May,2,5,3,3,Returning_Visitor,False,False
2835,4.0,52.0,0.0,0.0,16.0,360.0,0.0,0.010526316,0.0,0.0,May,2,2,1,16,New_Visitor,False,False
2836,2.0,5.0,0.0,0.0,3.0,20.0,0.053333333,0.078333333,0.0,0.8,May,1,1,1,4,Returning_Visitor,False,False
2837,0.0,0.0,0.0,0.0,3.0,258.5,0.0,0.033333333,0.0,0.0,May,1,1,4,2,Returning_Visitor,True,False
2838,1.0,7.0,0.0,0.0,20.0,887.5833332999998,0.0,0.016140351,34.25336842,0.0,May,2,2,3,11,Returning_Visitor,False,True
2839,0.0,0.0,0.0,0.0,14.0,394.25,0.0,0.015384615,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
2840,7.0,204.5,2.0,37.0,52.0,1941.0833329999998,0.01754386,0.029824561,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
2841,0.0,0.0,0.0,0.0,16.0,142.5,0.0375,0.08125,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
2842,0.0,0.0,0.0,0.0,6.0,270.2142857,0.0,0.0375,0.0,0.0,May,3,2,9,2,Returning_Visitor,False,False
2843,3.0,52.33333333,5.0,81.5,23.0,541.6666667000001,0.0011111110000000001,0.047074074,10.64805714,0.0,May,4,1,1,4,Returning_Visitor,False,True
2844,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,7,1,Returning_Visitor,False,False
2845,11.0,498.9,3.0,147.16666669999998,43.0,1090.060606,0.004081633,0.011337868000000001,4.759935373999999,0.0,May,1,2,4,5,Returning_Visitor,False,False
2846,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.1,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
2847,0.0,0.0,0.0,0.0,4.0,219.5,0.0,0.016666667,0.0,0.0,May,1,2,2,2,Returning_Visitor,False,False
2848,1.0,13.0,0.0,0.0,14.0,253.8,0.0,0.02,0.0,0.0,May,2,2,1,3,New_Visitor,False,False
2849,0.0,0.0,0.0,0.0,12.0,202.0,0.0,0.041666667000000004,0.0,0.0,May,2,2,7,14,Returning_Visitor,False,False
2850,0.0,0.0,0.0,0.0,38.0,2259.533333,0.002105263,0.036549708,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
2851,4.0,101.0,0.0,0.0,14.0,797.3333332999999,0.0,0.003571429,0.0,0.0,May,3,2,4,4,Returning_Visitor,True,False
2852,0.0,0.0,0.0,0.0,29.0,594.9666667,0.013793103000000001,0.022024757000000002,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
2853,0.0,0.0,0.0,0.0,7.0,117.0,0.0,0.028571429,0.0,0.0,May,2,10,6,1,Returning_Visitor,True,False
2854,0.0,0.0,0.0,0.0,9.0,108.0,0.0,0.042222222000000004,0.0,0.4,May,2,2,4,4,Returning_Visitor,False,False
2855,0.0,0.0,1.0,3.5,13.0,503.0,0.0,0.008333333,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
2856,2.0,55.0,0.0,0.0,46.0,1425.75,0.008888889,0.029259259,0.0,0.4,May,1,1,7,19,Returning_Visitor,False,False
2857,6.0,1541.5,0.0,0.0,8.0,188.5,0.0,0.015384615,0.0,0.0,May,3,2,5,4,New_Visitor,True,False
2858,0.0,0.0,0.0,0.0,20.0,1722.8666670000002,0.01,0.075,0.0,0.2,May,2,2,6,1,Returning_Visitor,False,False
2859,0.0,0.0,0.0,0.0,6.0,313.0,0.0,0.05,0.0,0.0,May,2,4,3,1,Returning_Visitor,False,False
2860,10.0,197.16666669999998,0.0,0.0,35.0,1078.727778,0.0,0.010452962,39.75577236,0.0,May,2,2,3,3,Returning_Visitor,False,False
2861,6.0,66.77272727,1.0,83.0,62.0,2050.395743,0.005882353000000001,0.012789661,17.07978235,0.2,May,3,2,4,4,Returning_Visitor,False,True
2862,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
2863,4.0,82.0,0.0,0.0,32.0,1040.166667,0.011764706000000002,0.041176471,0.0,0.0,May,2,2,2,3,Returning_Visitor,True,False
2864,1.0,65.0,0.0,0.0,65.0,1803.7583329999998,0.0046875,0.019404762,5.38296875,0.2,May,3,2,3,3,Returning_Visitor,False,False
2865,0.0,0.0,0.0,0.0,12.0,136.5,0.016666667,0.033333333,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
2866,5.0,86.5,0.0,0.0,68.0,2241.8444440000003,0.010958903999999998,0.023059361,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,False
2867,2.0,105.0,0.0,0.0,19.0,482.5,0.0,0.008333333,0.0,0.0,May,3,2,3,2,New_Visitor,True,False
2868,0.0,0.0,0.0,0.0,25.0,1225.857143,0.012,0.040977778,0.0,0.4,May,2,2,5,2,Returning_Visitor,False,False
2869,2.0,37.5,0.0,0.0,10.0,573.1666667000001,0.0,0.045,0.0,0.0,May,3,2,7,3,Returning_Visitor,False,False
2870,0.0,0.0,0.0,0.0,16.0,507.83333330000005,0.0,0.01,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,False
2871,0.0,0.0,0.0,0.0,5.0,108.0,0.0,0.08,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
2872,0.0,0.0,0.0,0.0,11.0,458.5,0.0,0.0074074069999999995,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
2873,0.0,0.0,0.0,0.0,4.0,25.0,0.05,0.1,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
2874,0.0,0.0,0.0,0.0,10.0,724.0,0.0,0.022222222000000003,97.98,0.0,May,1,1,4,2,New_Visitor,True,True
2875,0.0,0.0,0.0,0.0,5.0,93.5,0.0,0.013333333000000001,0.0,0.6,May,2,2,9,13,Returning_Visitor,False,False
2876,0.0,0.0,0.0,0.0,19.0,196.5,0.0,0.021052632,0.0,0.0,May,2,2,7,1,Returning_Visitor,True,False
2877,4.0,19.5,0.0,0.0,47.0,483.3,0.016326531000000002,0.033469387999999996,5.466387755,1.0,May,2,2,1,6,Returning_Visitor,True,False
2878,0.0,0.0,0.0,0.0,37.0,511.16666669999995,0.018018018,0.036936937,0.0,1.0,May,2,2,1,13,Returning_Visitor,True,False
2879,5.0,196.66666669999998,0.0,0.0,94.0,2129.536752,0.003157895,0.004818713,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
2880,0.0,0.0,0.0,0.0,16.0,480.3,0.0125,0.033333333,0.0,0.0,May,1,1,4,4,Returning_Visitor,True,False
2881,0.0,0.0,0.0,0.0,13.0,143.0,0.1,0.138461538,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,False
2882,5.0,188.0,0.0,0.0,22.0,352.8,0.0,0.008,0.0,0.2,May,2,2,3,2,New_Visitor,False,False
2883,0.0,0.0,0.0,0.0,6.0,657.5,0.0,0.011111111000000002,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
2884,3.0,105.0,0.0,0.0,37.0,1384.383333,0.006766917,0.033646617000000004,0.0,0.0,May,2,2,7,13,Returning_Visitor,False,False
2885,4.0,91.0,2.0,39.0,16.0,1280.166667,0.0,0.004761905,39.81885714,0.0,May,2,4,4,4,New_Visitor,False,True
2886,0.0,0.0,0.0,0.0,5.0,95.5,0.0,0.02,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
2887,1.0,28.0,0.0,0.0,115.0,1822.008117,0.001169591,0.007901699,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
2888,6.0,162.1071429,0.0,0.0,31.0,1269.766667,0.012121212,0.021212121,29.77472727,0.0,May,2,5,1,2,New_Visitor,True,False
2889,0.0,0.0,0.0,0.0,10.0,149.6,0.02,0.04,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,False
2890,1.0,37.0,0.0,0.0,23.0,1817.0,0.053333333,0.073696145,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
2891,6.0,66.16666667,2.0,120.0,204.0,9143.435714,0.004807692,0.015384615,0.0,0.4,May,2,2,7,4,Returning_Visitor,False,False
2892,6.0,128.5,0.0,0.0,68.0,1080.15,0.0,0.0017156860000000001,0.0,0.8,May,2,2,2,2,New_Visitor,False,False
2893,0.0,0.0,0.0,0.0,7.0,316.25,0.0,0.014285714,0.0,0.0,May,3,2,1,4,Returning_Visitor,True,False
2894,0.0,0.0,0.0,0.0,40.0,1783.25,0.008333333,0.026416667,0.0,0.8,May,2,6,3,2,Returning_Visitor,False,False
2895,7.0,290.6666667,0.0,0.0,35.0,1384.533333,0.0017543860000000001,0.016885965,12.68583158,0.0,May,2,2,2,2,Returning_Visitor,True,False
2896,0.0,0.0,0.0,0.0,12.0,197.5,0.0,0.008333333,0.0,0.0,May,2,5,7,1,Returning_Visitor,False,False
2897,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.4,May,3,2,4,13,Returning_Visitor,False,False
2898,0.0,0.0,0.0,0.0,23.0,996.4380951999999,0.0,0.019927536000000003,0.0,0.8,May,3,2,8,4,Returning_Visitor,False,False
2899,0.0,0.0,0.0,0.0,7.0,368.5,0.0,0.057142857000000005,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2900,0.0,0.0,0.0,0.0,3.0,54.5,0.0,0.066666667,0.0,0.6,May,2,4,3,2,Returning_Visitor,False,False
2901,0.0,0.0,0.0,0.0,4.0,228.5,0.033333333,0.03,0.0,0.4,May,3,2,6,1,Returning_Visitor,False,False
2902,6.0,57.5,0.0,0.0,66.0,1285.548533,0.004109589,0.018513906,20.97239726,0.0,May,2,2,1,6,Returning_Visitor,False,True
2903,5.0,102.06769229999999,2.0,16.0,142.0,6223.870847,0.0,0.006649461999999999,15.47720763,0.0,May,2,2,3,2,Returning_Visitor,True,True
2904,4.0,60.0,0.0,0.0,33.0,841.0333332999999,0.015151515,0.043434343,0.0,0.4,May,2,1,7,4,Returning_Visitor,False,False
2905,0.0,0.0,0.0,0.0,25.0,1250.5,0.055999999999999994,0.07200000000000001,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
2906,14.0,578.5,2.0,913.0,31.0,699.5,0.0,0.005896806,22.58886486,0.0,May,2,2,3,4,Returning_Visitor,True,True
2907,2.0,38.5,2.0,15.0,50.0,1766.855952,0.002884615,0.013141026,12.83705128,0.8,May,3,2,4,3,Returning_Visitor,False,False
2908,5.0,85.0,0.0,0.0,24.0,567.45,0.04,0.058666667,0.0,1.0,May,3,2,3,1,Returning_Visitor,True,False
2909,0.0,0.0,0.0,0.0,5.0,90.66666667,0.04,0.12,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,False
2910,0.0,0.0,0.0,0.0,14.0,158.5,0.0,0.028571429,0.0,0.0,May,2,2,6,6,Returning_Visitor,True,False
2911,0.0,0.0,0.0,0.0,24.0,981.1666667000002,0.05138888900000001,0.08472222199999999,0.0,0.0,May,2,2,1,11,Returning_Visitor,True,False
2912,1.0,36.0,0.0,0.0,19.0,1661.75,0.0,0.023529412000000003,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
2913,5.0,246.25,1.0,9.0,14.0,548.25,0.022222222000000003,0.05,0.0,0.0,May,1,1,2,2,Returning_Visitor,True,False
2914,0.0,0.0,0.0,0.0,36.0,808.0833332999999,0.0,0.007619048000000001,53.10142857,0.0,May,2,2,6,4,Returning_Visitor,False,True
2915,0.0,0.0,0.0,0.0,7.0,87.5,0.028571429,0.085714286,0.0,0.6,May,2,2,4,2,Returning_Visitor,False,False
2916,0.0,0.0,0.0,0.0,11.0,276.0,0.0,0.011111111000000002,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2917,0.0,0.0,0.0,0.0,19.0,130.5,0.084210526,0.100877193,0.0,0.4,May,3,2,1,3,Returning_Visitor,False,False
2918,0.0,0.0,0.0,0.0,8.0,321.5,0.075,0.125,0.0,0.6,May,2,4,9,3,Returning_Visitor,False,False
2919,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,4,2,New_Visitor,False,False
2920,2.0,19.0,0.0,0.0,23.0,1875.744689,0.028571429,0.041156463,0.0,0.0,May,3,2,4,1,Returning_Visitor,False,False
2921,0.0,0.0,0.0,0.0,3.0,117.0,0.066666667,0.1,0.0,0.0,May,3,2,1,11,Returning_Visitor,False,False
2922,0.0,0.0,0.0,0.0,48.0,4346.916667,0.020138889,0.034791667000000005,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,False
2923,1.0,3.0,0.0,0.0,45.0,884.3357143,0.001086957,0.014389233999999999,18.12446087,0.0,May,2,2,1,4,Returning_Visitor,False,False
2924,0.0,0.0,1.0,31.0,41.0,1678.733333,0.01,0.013333333000000001,0.0,0.0,May,3,2,2,6,Returning_Visitor,False,False
2925,0.0,0.0,0.0,0.0,24.0,325.8333333,0.0,0.020833333,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
2926,3.0,55.0,0.0,0.0,19.0,436.0,0.0,0.013636364,49.54827273,0.0,May,2,2,4,2,Returning_Visitor,True,True
2927,0.0,0.0,0.0,0.0,3.0,27.0,0.066666667,0.1,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
2928,0.0,0.0,1.0,44.0,14.0,549.5,0.0,0.013333333000000001,43.251999999999995,0.2,May,2,4,1,2,New_Visitor,False,True
2929,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,2,4,6,6,Returning_Visitor,False,False
2930,1.0,68.0,0.0,0.0,55.0,4277.0,0.0036363640000000004,0.021212121,7.291757576,0.0,May,1,1,1,1,Returning_Visitor,True,False
2931,3.0,124.0,0.0,0.0,13.0,173.0,0.0,0.017777778,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
2932,0.0,0.0,0.0,0.0,6.0,179.5,0.033333333,0.066666667,0.0,0.0,May,2,2,4,6,Returning_Visitor,True,False
2933,1.0,29.0,2.0,149.0,11.0,561.55,0.014285714,0.038571429,10.02085714,0.6,May,3,2,1,4,Returning_Visitor,False,True
2934,4.0,164.0,0.0,0.0,30.0,2136.0,0.0,0.008333333,0.0,0.2,May,2,2,1,2,New_Visitor,False,False
2935,4.0,35.66666667,2.0,9.0,43.0,2797.816667,0.0,0.006666666999999999,0.0,0.0,May,2,2,7,2,Returning_Visitor,True,False
2936,1.0,8.0,0.0,0.0,28.0,643.875,0.0,0.003571429,0.0,0.6,May,2,4,1,2,New_Visitor,False,False
2937,0.0,0.0,2.0,47.0,32.0,898.8333332999998,0.068571429,0.102285714,0.0,0.0,May,3,2,4,1,Returning_Visitor,False,False
2938,0.0,0.0,0.0,0.0,31.0,453.0,0.0,0.037634409,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2939,8.0,168.16666669999998,0.0,0.0,28.0,888.0,0.014285714,0.011428571,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
2940,12.0,331.3,0.0,0.0,206.0,9997.728571,0.0014397370000000002,0.010741385,26.02377063,0.0,May,2,2,1,1,Returning_Visitor,False,False
2941,0.0,0.0,0.0,0.0,16.0,588.3333332999999,0.028571429,0.067857143,0.0,0.8,May,2,6,1,2,Returning_Visitor,False,False
2942,5.0,548.3142857,6.0,448.5,102.0,5703.476786,0.00173913,0.01470751,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
2943,8.0,102.0,0.0,0.0,83.0,1495.580952,0.0,0.002298851,82.12367816,0.0,May,4,1,7,4,New_Visitor,True,True
2944,0.0,0.0,0.0,0.0,6.0,66.5,0.011111111000000002,0.111111111,0.0,0.4,May,2,2,5,4,Returning_Visitor,False,False
2945,3.0,166.0,0.0,0.0,2.0,134.0,0.0,0.03,0.0,0.8,May,3,2,8,2,Returning_Visitor,False,False
2946,1.0,45.0,0.0,0.0,22.0,2905.5,0.01,0.04,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
2947,0.0,0.0,0.0,0.0,18.0,521.5,0.022222222000000003,0.06333333299999999,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,False
2948,0.0,0.0,0.0,0.0,5.0,47.0,0.02,0.06,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
2949,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
2950,0.0,0.0,0.0,0.0,52.0,1192.317857,0.006410256,0.033012821,0.0,0.0,May,2,6,1,3,Returning_Visitor,False,False
2951,0.0,0.0,0.0,0.0,22.0,355.6666667,0.047619048,0.051428571,25.194000000000003,0.8,May,2,2,3,4,Returning_Visitor,False,True
2952,1.0,3.5,0.0,0.0,11.0,332.5,0.0,0.011111111000000002,0.0,0.2,May,2,2,2,2,Returning_Visitor,False,False
2953,1.0,0.0,0.0,0.0,11.0,297.3,0.0,0.041666667000000004,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
2954,0.0,0.0,0.0,0.0,53.0,2309.995238,0.047479439000000005,0.06394752,0.0,0.4,May,3,2,1,3,Returning_Visitor,False,False
2955,0.0,0.0,0.0,0.0,26.0,810.3713767999999,0.019230768999999998,0.02530525,0.0,0.8,May,3,2,3,1,Returning_Visitor,False,False
2956,0.0,0.0,0.0,0.0,7.0,384.5,0.0,0.028571429,0.0,0.0,May,2,4,1,5,Returning_Visitor,False,False
2957,2.0,65.5,0.0,0.0,53.0,975.9722222000001,0.0018518520000000002,0.016296296000000002,75.30864691,0.0,May,2,2,8,4,Returning_Visitor,False,False
2958,0.0,0.0,0.0,0.0,4.0,127.0,0.0,0.075,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
2959,4.0,38.0,0.0,0.0,6.0,107.0,0.006060606,0.042424242,0.0,1.0,May,2,6,2,2,Returning_Visitor,True,False
2960,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.033333333,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
2961,0.0,0.0,0.0,0.0,43.0,3382.083333,0.0,0.011627907,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2962,0.0,0.0,0.0,0.0,8.0,541.5,0.05,0.083333333,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
2963,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.1,0.0,0.0,May,2,2,1,5,Returning_Visitor,True,False
2964,0.0,0.0,0.0,0.0,9.0,210.5,0.04444444400000001,0.07111111099999999,0.0,0.2,May,2,5,1,3,Returning_Visitor,False,False
2965,6.0,105.0,1.0,0.0,43.0,1343.097619,0.037878788,0.057878788,0.0,0.0,May,3,2,4,6,Returning_Visitor,True,False
2966,0.0,0.0,0.0,0.0,9.0,953.8333332999998,0.0,0.027777778,0.0,0.0,May,2,4,4,1,Returning_Visitor,True,False
2967,0.0,0.0,0.0,0.0,24.0,674.5,0.041666667000000004,0.0625,0.0,1.0,May,3,3,3,4,Returning_Visitor,True,False
2968,13.0,228.91666669999998,1.0,10.0,64.0,817.0163767000001,0.0,0.013814416000000001,2.995465753,0.0,May,2,5,3,4,New_Visitor,True,False
2969,8.0,249.0,1.0,36.33333333,31.0,1124.916667,0.0,0.014672365,18.08584615,0.0,May,2,4,5,5,New_Visitor,False,True
2970,10.0,236.4083333,3.0,118.0,313.0,7428.181584,0.002509267,0.013416263000000001,6.976504629,1.0,May,2,2,3,2,Returning_Visitor,True,False
2971,1.0,4.5,3.0,61.0,145.0,5577.826456000001,0.002688695,0.01187122,2.353444628,1.0,May,3,2,3,11,Returning_Visitor,True,False
2972,0.0,0.0,0.0,0.0,17.0,887.8333332999998,0.00625,0.040625,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
2973,3.0,135.0,0.0,0.0,25.0,2765.2,0.008,0.016888889,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
2974,0.0,0.0,2.0,13.0,4.0,145.0,0.0,0.04,0.0,0.0,May,1,8,4,6,Returning_Visitor,True,False
2975,10.0,261.5,4.0,406.0,60.0,3121.283333,0.002857143,0.010935374,13.71812571,0.4,May,3,2,3,6,Returning_Visitor,False,False
2976,0.0,0.0,1.0,0.0,57.0,1190.548851,0.0070175440000000006,0.027309942,17.16745965,0.6,May,2,2,1,6,Returning_Visitor,False,True
2977,0.0,0.0,0.0,0.0,18.0,410.9166667,0.10526315800000001,0.11947368400000001,0.0,1.0,May,3,2,4,13,Returning_Visitor,True,False
2978,0.0,0.0,0.0,0.0,25.0,710.5,0.032,0.084,0.0,0.8,May,2,2,6,13,Returning_Visitor,False,False
2979,0.0,0.0,0.0,0.0,9.0,319.6666667,0.033333333,0.055555556,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
2980,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,6,4,Returning_Visitor,True,False
2981,0.0,0.0,0.0,0.0,5.0,91.0,0.0,0.06,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
2982,0.0,0.0,0.0,0.0,6.0,191.0,0.066666667,0.133333333,0.0,0.8,May,2,2,2,13,Returning_Visitor,False,False
2983,2.0,98.0,0.0,0.0,20.0,401.5,0.0,0.003333333,0.0,0.0,May,2,5,1,2,Returning_Visitor,True,False
2984,0.0,0.0,0.0,0.0,7.0,117.5,0.0,0.033333333,0.0,0.0,May,4,2,8,3,Returning_Visitor,True,False
2985,3.0,23.0,2.0,10.16666667,85.0,1311.0720119999999,0.0026578070000000003,0.015013618000000001,0.0,1.0,May,3,2,1,3,Returning_Visitor,True,False
2986,0.0,0.0,0.0,0.0,4.0,157.0,0.0,0.05,0.0,0.0,May,2,5,6,6,Returning_Visitor,True,False
2987,5.0,18.0,1.0,9.5,17.0,414.3333333,0.0,0.005263158,0.0,0.0,May,2,2,2,6,Returning_Visitor,False,False
2988,1.0,64.0,0.0,0.0,54.0,1155.033333,0.001282051,0.003974359,0.0,0.0,May,4,2,2,4,Returning_Visitor,False,False
2989,2.0,23.0,0.0,0.0,97.0,1589.183333,0.008070175,0.014967419,0.0,0.0,May,2,5,1,3,Returning_Visitor,False,False
2990,0.0,0.0,0.0,0.0,2.0,233.5,0.0,0.033333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
2991,0.0,0.0,0.0,0.0,28.0,1384.0714289999999,0.007142857,0.032380952000000005,11.01942857,0.0,May,2,4,3,2,Returning_Visitor,False,True
2992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.2,May,2,2,6,1,Returning_Visitor,False,False
2993,4.0,166.5,1.0,27.0,21.0,452.81410260000007,0.044000000000000004,0.047238095,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
2994,2.0,74.0,0.0,0.0,30.0,1708.0833329999998,0.006666666999999999,0.013333333000000001,16.1892,0.0,May,2,2,7,1,Returning_Visitor,True,True
2995,1.0,42.0,0.0,0.0,10.0,1057.0,0.022222222000000003,0.014814815,0.0,0.0,May,3,2,8,15,New_Visitor,True,False
2996,2.0,172.0,0.0,0.0,61.0,3374.916667,0.0011111110000000001,0.021388888999999998,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
2997,3.0,232.9,7.0,646.0,83.0,5448.994444,0.008888889,0.023535353999999998,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
2998,3.0,176.0,0.0,0.0,21.0,654.5,0.009090909,0.031818182,0.0,0.2,May,1,1,2,3,Returning_Visitor,False,False
2999,1.0,5.0,0.0,0.0,17.0,389.0,0.0,0.041666667000000004,9.297,0.0,May,2,4,3,2,Returning_Visitor,False,False
3000,0.0,0.0,0.0,0.0,11.0,1435.0,0.054545455,0.109090909,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,False
3001,1.0,6.0,2.0,15.0,19.0,512.0666666999999,0.00952381,0.033333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3002,4.0,56.66666667,0.0,0.0,21.0,797.2952381,0.0,0.019875776,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
3003,0.0,0.0,0.0,0.0,22.0,555.8666667,0.00952381,0.019047619,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
3004,1.0,19.0,1.0,0.0,56.0,2954.759524,0.013793103000000001,0.049396552,0.0,0.6,May,2,2,3,6,Returning_Visitor,False,False
3005,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,2,2,6,6,Returning_Visitor,False,False
3006,0.0,0.0,0.0,0.0,5.0,97.16666667,0.0,0.033333333,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
3007,3.0,52.33333333,0.0,0.0,2.0,291.0,0.0,0.04,0.0,0.0,May,2,2,7,3,New_Visitor,False,False
3008,0.0,0.0,0.0,0.0,4.0,36.0,0.1,0.15,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,False
3009,0.0,0.0,0.0,0.0,18.0,472.0,0.030555556,0.034444444,0.0,0.8,May,2,2,7,3,Returning_Visitor,False,False
3010,0.0,0.0,0.0,0.0,14.0,628.0,0.014285714,0.042857143,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
3011,0.0,0.0,0.0,0.0,6.0,129.0,0.0,0.05,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
3012,6.0,89.46666667,1.0,32.0,81.0,1141.061905,0.001605136,0.004809853,27.89977528,0.0,May,4,2,6,3,Returning_Visitor,True,False
3013,0.0,0.0,0.0,0.0,5.0,105.0,0.04,0.06,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
3014,0.0,0.0,0.0,0.0,5.0,273.5,0.0,0.05,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,False
3015,1.0,9.0,0.0,0.0,11.0,467.0,0.0,0.02,79.182,0.0,May,2,4,1,1,Returning_Visitor,False,True
3016,3.0,111.0,0.0,0.0,25.0,461.22222220000003,0.0,0.007142857,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
3017,3.0,120.0,0.0,0.0,5.0,198.0,0.0,0.014285714,0.0,0.0,May,3,3,4,2,New_Visitor,True,False
3018,0.0,0.0,0.0,0.0,7.0,220.33333330000002,0.0,0.01,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
3019,0.0,0.0,0.0,0.0,5.0,241.0,0.0,0.08,0.0,1.0,May,2,2,5,1,Returning_Visitor,True,False
3020,9.0,149.93333330000002,2.0,26.66666667,67.0,1783.122222,0.0,0.0058558559999999996,0.0,0.0,May,1,1,2,4,Returning_Visitor,False,False
3021,0.0,0.0,0.0,0.0,34.0,731.5238095,0.020588235,0.042647059,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
3022,3.0,53.25,1.0,77.0,198.0,3057.809524,0.0,0.002734559,11.97910693,0.0,May,4,1,5,1,Returning_Visitor,True,True
3023,0.0,0.0,0.0,0.0,90.0,601.7901961,0.0022222220000000003,0.012763533,0.0,0.8,May,2,2,3,1,Returning_Visitor,False,False
3024,2.0,60.0,6.0,459.0,17.0,1370.067857,0.02173913,0.035072464,0.0,0.0,May,1,1,6,1,Returning_Visitor,False,False
3025,1.0,97.0,0.0,0.0,4.0,59.0,0.0,0.013333333000000001,0.0,0.0,May,2,2,6,6,New_Visitor,False,False
3026,2.0,21.0,0.0,0.0,27.0,694.0,0.007142857,0.014285714,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
3027,0.0,0.0,0.0,0.0,4.0,39.0,0.04,0.06,0.0,0.4,May,2,5,1,1,Returning_Visitor,False,False
